date,vec_return,vec_exposure,turnover,vec_nav,evt_value,evt_cash,holdings,evt_return,evt_nav,nav_difference,return_difference
2017-10-23,0.004489605741360481,1.0,0.0,1.600278724946035,1534404.0517600002,860785.4517600003,159928|512010,0.0019739042753237346,1.5344040517600002,0.0658746731860349,0.002515701466036746
2017-10-24,0.0013972985561249152,1.0,0.0,1.6025147920977998,1535434.8517600005,860785.4517600003,159928|512010,0.0006717917609888602,1.5354348517600005,0.0670799403377993,0.000725506795136055
2017-10-25,0.005872468683907395,1.0,0.0,1.6119255100298924,1538863.0517600004,860785.4517600003,159928|512010,0.0022327225385501137,1.5388630517600004,0.073062458269892,0.003639746145357281
2017-10-26,0.010632082904479567,1.0,1.0,1.6290636356883756,1551196.7809600001,616845.5809600002,510300|512010,0.008014832239875869,1.55119678096,0.07786685472837562,0.0026172506646036982
2017-10-27,0.001866705219194853,1.0,0.0,1.6321046172795155,1553879.9809600003,616845.5809600002,510300|512010,0.0017297611966029525,1.5538799809600004,0.07822463631951515,0.00013694402259190053
2017-10-30,-0.005180452048563711,1.0,0.0,1.6236495775714597,1549265.5809600004,616845.5809600002,510300|512010,-0.0029695987183959716,1.5492655809600004,0.07438399661145922,-0.002210853330167739
2017-10-31,-0.003363015666084823,1.0,0.0,1.6181892186058549,1546943.1809600003,616845.5809600002,510300|512010,-0.001499032850494908,1.5469431809600003,0.07124603764585458,-0.0018639828155899152
2017-11-01,-0.00021726492380158557,1.0,0.0,1.617837642848578,1545735.9809600003,616845.5809600002,510300|512010,-0.0007803777248307497,1.5457359809600002,0.0721016618885777,0.0005631128010291642
2017-11-02,-0.004240480599176311,1.0,0.0,1.6109772337114614,1543636.7809600001,616845.5809600002,510300|512010,-0.0013580585726524763,1.54363678096,0.06734045275146139,-0.0028824220265238343
2017-11-03,-0.0010529521267044206,1.0,0.0,1.6092809518071525,1542142.3809600002,616845.5809600002,510300|512010,-0.0009681033896267177,1.5421423809600001,0.06713857084715236,-8.484873707770291e-05
2017-11-06,0.03416601735068292,1.0,0.0,1.6642636727287194,1565910.3809600002,616845.5809600002,510300|512010,0.015412325277776251,1.5659103809600001,0.09835329176871932,0.01875369207290667
2017-11-07,-0.0036841868974264447,1.0,0.0,1.6581322143117896,1566430.3809600002,616845.5809600002,510300|512010,0.0003320751981228387,1.5664303809600002,0.09170183335178939,-0.004016262095549283
2017-11-08,-0.004877905694624374,1.0,0.0,1.650044001741158,1562631.98096,616845.5809600002,510300|512010,-0.0024248763597602974,1.56263198096,0.08741202078115795,-0.0024530293348640764
2017-11-09,-0.016144392928450123,1.0,1.0,1.6234050430278164,1561172.8526400002,467298.2526400002,159928|510300,-0.000933763251858899,1.5611728526400002,0.062232190387816244,-0.015210629676591224
2017-11-10,0.0057764850008117374,1.0,0.0,1.6327826179091087,1568034.25264,467298.2526400002,159928|510300,0.004395029024746977,1.5680342526400002,0.06474836526910854,0.0013814559760647604
2017-11-13,0.0017301227391310903,1.0,0.0,1.6356075322444112,1570013.3526400002,467298.2526400002,159928|510300,0.001262153550962264,1.5700133526400002,0.06559417960441105,0.0004679691881688264
2017-11-14,-0.011214958706767142,1.0,0.0,1.617264261309813,1558279.55264,467298.2526400002,159928|510300,-0.007473694399012465,1.55827955264,0.05898470866981298,-0.003741264307754677
2017-11-15,-7.723082349087029e-05,1.0,0.0,1.6171393586591096,1556916.3526400002,467298.2526400002,159928|510300,-0.000874810939853643,1.5569163526400003,0.06022300601910935,0.0007975801163627727
2017-11-16,0.01765905115558708,1.0,0.0,1.645696505319384,1574752.25264,467298.2526400002,159928|510300,0.011455914102100895,1.5747522526400002,0.07094425267938376,0.006203137053486185
2017-11-17,-0.006023691527893116,1.0,0.0,1.6357833372228083,1569275.9526400003,467298.2526400002,159928|510300,-0.0034775628933497726,1.5692759526400002,0.06650738458280814,-0.002546128634543343
2017-11-20,0.0035237466155270125,1.0,0.0,1.641547423221083,1573915.75264,467298.2526400002,159928|510300,0.002956650162257546,1.57391575264,0.06763167058108288,0.0005670964532694667
2017-11-21,0.01269141151576958,1.0,0.0,1.662380977091833,1589215.05264,467298.2526400002,159928|510300,0.00972053299189457,1.58921505264,0.07316592445183301,0.002970878523875009
2017-11-22,-0.004858038199752113,1.0,0.0,1.6543050668025796,1584633.65264,467298.2526400002,159928|510300,-0.0028828068249097116,1.58463365264,0.0696714141625796,-0.001975231374842401
2017-11-23,-0.02870656133434485,1.0,0.0,1.6068156569366938,1551976.15264,467298.2526400002,159928|510300,-0.020608864355236012,1.55197615264,0.05483950429669382,-0.008097696979108837
2017-11-24,-0.007780573373847466,1.0,0.0,1.5943137098196511,1545139.25264,467298.2526400002,159928|510300,-0.0044052867618937785,1.54513925264,0.04917445717965108,-0.0033752866119536873
2017-11-27,-0.014878447082998847,1.0,0.0,1.5705927976544,1528862.6526400005,467298.2526400002,159928|510300,-0.010534066733590364,1.5288626526400004,0.041730145014399644,-0.004344380349408483
2017-11-28,0.006008253489208526,1.0,0.0,1.580029317311033,1534986.6526400005,467298.2526400002,159928|510300,0.004005591993123225,1.5349866526400004,0.04504266467103246,0.0020026614960853006
2017-11-29,-0.009627978543133131,1.0,0.0,1.564816828946441,1526323.4526400003,467298.2526400002,159928|510300,-0.0056438275766765855,1.5263234526400002,0.038493376306440785,-0.0039841509664565455
2017-11-30,-0.0011017380535204067,0.1,1.0,1.5630928106992015,1520959.9757600003,856628.7757600001,510300|518880,-0.0035139844511483664,1.5209599757600003,0.04213283493920117,0.00241224639762796
2017-12-01,-0.00029388185960126936,0.1,0.0,1.562633446077264,1521121.3757600002,856628.7757600001,510300|518880,0.00010611719083475357,1.5211213757600002,0.04151207031726378,-0.00039999905043602293
2017-12-04,0.00017250479701995668,0.1,0.0,1.5629030078426962,1523685.97576,856628.7757600001,510300|518880,0.0016859930054684558,1.52368597576,0.03921703208269611,-0.001513488208448499
2017-12-05,0.00034386079746904217,0.1,0.0,1.5634404289173398,1527538.9757600003,856628.7757600001,510300|518880,0.002528736275910326,1.5275389757600002,0.03590145315733961,-0.0021848754784412837
2017-12-06,-0.0006742179900172508,0.1,0.0,1.5623863292538436,1522538.17576,856628.7757600001,510300|518880,-0.0032737626203692693,1.52253817576,0.03984815349384352,0.0025995446303520185
2017-12-07,-9.516588253702049e-05,0.1,0.1,1.5622376433799563,1521293.06688,1411599.86688,511010|518880,-0.0008177849986443775,1.52129306688,0.04094457649995631,0.000722619116107357
2017-12-08,-0.00035559322630100975,0.1,0.0,1.561682122256098,1520963.9668800002,1411599.86688,511010|518880,-0.00021632912629698797,1.5209639668800001,0.0407181553760978,-0.00013926410000402177
2017-12-11,2.903558253880001e-05,0.1,0.0,1.561727466606258,1520985.56688,1411599.86688,511010|518880,1.4201519871859247e-05,1.52098556688,0.04074189972625786,1.4834062666940763e-05
2017-12-12,-9.916278348439666e-05,0.1,0.0,1.561572601363625,1520888.36688,1411599.86688,511010|518880,-6.390593186189619e-05,1.5208883668800002,0.040684234483624904,-3.525685162250047e-05
2017-12-13,2.3907069145534533e-05,0.1,0.0,1.5616099339877816,1520911.4668800002,1411599.86688,511010|518880,1.5188491478523858e-05,1.5209114668800001,0.040698467107781466,8.718577667010675e-06
2017-12-14,0.00046746732492353177,0.1,0.0,1.562339935606197,1521326.6668800001,1411599.86688,511010|518880,0.00027299419396964453,1.52132666688,0.04101326872619704,0.00019447313095388724
2017-12-15,-5.894832897740399e-06,0.1,0.0,1.5623307258733472,1521326.9668800002,1411599.86688,511010|518880,1.9719630683923128e-07,1.5213269668800002,0.04100375899334696,-6.0920292045796305e-06
2017-12-18,4.8878106285155104e-05,0.1,0.0,1.5624070896406188,1521383.06688,1411599.86688,511010|518880,3.68757020818844e-05,1.5213830668800001,0.04102402276061867,1.2002404203270706e-05
2017-12-19,0.00026504561126000636,0.1,0.0,1.5628211987827296,1521634.4668800002,1411599.86688,511010|518880,0.00016524437892928567,1.5216344668800001,0.04118673190272948,9.980123233072069e-05
2017-12-20,-0.00011442932137180619,0.1,0.0,1.5626423662135274,1521531.86688,1411599.86688,511010|518880,-6.742749473231946e-05,1.5215318668800002,0.04111049933352717,-4.7001826639486726e-05
2017-12-21,9.944189733147928e-05,0.1,0.1,1.5627977583352741,1521666.60318,1383165.00318,159928|511010,8.855305822574877e-05,1.5216666031800001,0.04113115515527399,1.0888839105730505e-05
2017-12-22,0.00010406737537707046,0.1,0.0,1.5629603945962294,1521815.40318,1383165.00318,159928|511010,9.778751777078654e-05,1.52181540318,0.041144991416229404,6.27985760628392e-06
2017-12-25,0.0005000683882770752,0.1,0.0,1.563741981681696,1522542.90318,1383165.00318,159928|511010,0.0004780474678334201,1.52254290318,0.04119907850169602,2.2020920443655088e-05
2017-12-26,0.00032339943097409174,0.1,0.0,1.5642476949487623,1523017.80318,1383165.00318,159928|511010,0.0003119123927530776,1.5230178031800001,0.04122989176876213,1.1487038221014156e-05
2017-12-27,-0.0015157143656340688,0.1,0.0,1.5618767422461186,1520770.50318,1383165.00318,159928|511010,-0.0014755572753698543,1.52077050318,0.041106239066118544,-4.015709026421459e-05
2017-12-28,0.0017779783121501791,0.4,0.30000000000000004,1.5646537252200838,1521453.30318,1383165.00318,159928|511010,0.0004489829323834904,1.52145330318,0.0432004220400839,0.0013289953797666887
2017-12-29,-0.0016089622197804632,0.4,0.0,1.5621362564891659,1520855.40318,1383165.00318,159928|511010,-0.00039297952737060715,1.52085540318,0.04128085330916598,-0.001215982692409856
2018-01-02,0.0017029799173111206,0.4,0.0,1.5647965431620705,1521461.10318,1383165.00318,159928|511010,0.00039826271368981203,1.52146110318,0.043335439982070456,0.0013047172036213086
2018-01-03,0.0021237733539690496,0.4,0.0,1.568119816364821,1522229.10318,1383165.00318,159928|511010,0.0005047779390447982,1.5222291031800002,0.04589071318482074,0.0016189954149242515
2018-01-04,0.003829175851637867,0.4,0.0,1.5741244228981197,1523631.60318,1383165.00318,159928|511010,0.0009213462001680384,1.5236316031800001,0.050492819718119586,0.002907829651469829
2018-01-05,0.00017383526690553327,0.1,0.4,1.574398061237317,1523836.29352,1376592.29352,159928|510300,0.00013434372165344044,1.52383629352,0.05056176771731691,3.949154525209283e-05
2018-01-08,0.0008225880010382048,0.1,0.0,1.5756931421913485,1525057.3935200002,1376592.29352,159928|510300,0.0008013327974880635,1.5250573935200002,0.050635748671348235,2.1255203550141232e-05
2018-01-09,0.0015467676448883473,0.1,0.0,1.5781303733619625,1527375.99352,1376592.29352,159928|510300,0.0015203362246245522,1.52737599352,0.050754379841962516,2.6431420263795056e-05
2018-01-10,0.0006710799191240402,0.1,0.0,1.5791894249652856,1528398.09352,1376592.29352,159928|510300,0.0006691868959158853,1.5283980935200001,0.05079133144528547,1.8930232081548976e-06
2018-01-11,-0.0003669314095515408,0.1,0.0,1.578609970763634,1527830.79352,1376592.29352,159928|510300,-0.0003711729309302525,1.5278307935200002,0.0507791772436339,4.241521378711677e-06
2018-01-12,0.004913596082364697,0.7,0.7,1.5863666225315602,1532549.6279,945264.9279,510050|510300,0.003088584416555795,1.5325496279,0.05381699463156031,0.0018250116658089016
2018-01-15,0.002243993717700082,0.7,0.0,1.5899264192664901,1536663.7279,945264.9279,510050|510300,0.0026844807666277504,1.5366637279000002,0.05326269136648998,-0.00044048704892766816
2018-01-16,0.00594410171673767,0.7,0.0,1.5993771036247386,1540979.7279,945264.9279,510050|510300,0.0028086821609945023,1.5409797279000002,0.058397375724738465,0.003135419555743168
2018-01-17,-0.0002565662038687077,0.7,0.0,1.5989667575127071,1541945.5279,945264.9279,510050|510300,0.0006267441307070687,1.5419455279,0.05702122961270706,-0.0008833103345757764
2018-01-18,0.0062706516213676625,0.7,0.0,1.6089933210032172,1548383.4279,945264.9279,510050|510300,0.004175179916224181,1.5483834279,0.060609893103217294,0.0020954717051434816
2018-01-19,0.0024547763076813766,1.0,0.30000000000000004,1.6129430396868336,1549781.7279,945264.9279,510050|510300,0.0009030708898096762,1.5497817279000001,0.06316131178683349,0.0015517054178717004
2018-01-22,0.008913582250420493,1.0,0.0,1.6273201401363255,1553454.8279,945264.9279,510050|510300,0.0023700756912246046,1.5534548279,0.07386531223632553,0.0065435065591958885
2018-01-23,0.006803209886789119,1.0,0.0,1.638391140602672,1560904.6279000002,945264.9279,510050|510300,0.004795633491365248,1.5609046279000003,0.07748651270267182,0.0020075763954238712
2018-01-24,0.00018426180791042412,1.0,0.0,1.638693033516304,1560786.4279,945264.9279,510050|510300,-7.572531843869079e-05,1.5607864279,0.0779066056163038,0.0002599871263491149
2018-01-25,-0.006656183417703798,1.0,0.0,1.627785592119906,1556559.8279,945264.9279,510050|510300,-0.002707993819299759,1.5565598279,0.07122576421990612,-0.003948189598404039
2018-01-26,0.0058545343418136,1.0,0.0,1.6373155187700816,1560512.5279,945264.9279,510050|510300,0.002539381994287382,1.5605125279,0.07680299087008158,0.003315152347526218
2018-01-29,-0.01845178313874274,1.0,0.0,1.607104127888038,1549380.9279,945264.9279,510050|510300,-0.00713329742695501,1.5493809279,0.0577231999880381,-0.011318485711787729
2018-01-30,-0.011375942900599956,1.0,0.0,1.5888218030938652,1541985.8279,945264.9279,510050|510300,-0.004772938576198427,1.5419858278999998,0.0468359751938654,-0.006603004324401529
2018-01-31,0.007705400069500823,1.0,0.0,1.6010643107258489,1548674.5279,945264.9279,510050|510300,0.004337718206599561,1.5486745279,0.05238978282584883,0.0033676818629012617
2018-02-01,-0.00013910592982369074,1.0,0.0,1.600841593186198,1551727.6279,945264.9279,510050|510300,0.0019714277887297182,1.5517276279,0.049113965286197825,-0.002110533718553409
2018-02-02,0.0017915933697219889,1.0,1.0,1.6037096503705253,1553669.07934,513072.57933999994,510050|511010,0.0012511547807054768,1.5536690793399999,0.050040571030525394,0.0005404385890165121
2018-02-05,0.005910093885305834,1.0,0.0,1.613187724968986,1559972.1793399998,513072.57933999994,510050|511010,0.004056912816130298,1.5599721793399999,0.05321554562898623,0.0018531810691755357
2018-02-06,-0.011069927985946248,1.0,0.0,1.595329853025767,1548000.77934,513072.57933999994,510050|511010,-0.007674111217204405,1.54800077934,0.047329073685767,-0.003395816768741844
2018-02-07,-0.013691635363190902,1.0,0.0,1.5734871783941253,1533501.07934,513072.57933999994,510050|511010,-0.00936672655047499,1.53350107934,0.039986099054125424,-0.004324908812715911
2018-02-08,-0.013929831400549653,1.0,0.0,1.5515687672881686,1519175.87934,513072.57933999994,510050|511010,-0.00934149978307508,1.51917587934,0.032392887948168525,-0.0045883316174745725
2018-02-09,-0.002334677622865514,0.1,0.9,1.547946354406844,1497652.27934,513072.57933999994,510050|511010,-0.014167944800012822,1.4976522793399998,0.050294075066844135,0.011833267177147309
2018-02-12,3.1038680786021926e-06,0.1,0.0,1.5479511590281207,1497716.9793399998,513072.57933999994,510050|511010,4.320094917398265e-05,1.4977169793399998,0.05023417968812094,-4.009708109538046e-05
2018-02-13,0.0008562379944105358,0.1,0.0,1.5492765736239726,1505872.57934,513072.57933999994,510050|511010,0.00544535457132489,1.5058725793399999,0.04340399428397279,-0.004589116576914354
2018-02-14,0.00031963075238766736,0.1,0.0,1.5497717700608566,1508971.17934,513072.57933999994,510050|511010,0.0020576774174068113,1.50897117934,0.04080059072085662,-0.001738046665019144
2018-02-22,0.0009609957142269034,0.1,0.0,1.551261094089915,1518312.4793399998,513072.57933999994,510050|511010,0.006190509221047913,1.5183124793399998,0.03294861474991517,-0.0052295135068210095
2018-02-23,0.00010935493796200625,0.1,0.1,1.5514307321506222,1519544.8760199999,961592.87602,511010|518880,0.0008116884348705611,1.5195448760199999,0.031885856130622336,-0.0007023334969085549
2018-02-26,0.00029694240761096724,0.1,0.0,1.5518914177274685,1520030.8760199999,961592.87602,511010|518880,0.0003198326075586344,1.5200308760199999,0.03186054170746866,-2.2890199947667167e-05
2018-02-27,-0.00022021337248290251,0.1,0.0,1.5515496704846434,1520308.47602,961592.87602,511010|518880,0.0001826278691963168,1.5203084760199999,0.031241194464643574,-0.0004028412416792193
2018-02-28,-0.0002999495481087799,0.1,0.0,1.5510842838621133,1520635.67602,961592.87602,511010|518880,0.00021521948023117687,1.52063567602,0.03044860784211334,-0.0005151690283399568
2018-03-01,5.905981726281873e-05,0.1,0.0,1.5511758906164772,1521748.27602,961592.87602,511010|518880,0.0007316676949946643,1.52174827602,0.029427614596477136,-0.0006726078777318456
2018-03-02,0.0002388021063002177,0.1,0.0,1.5515463146863986,1522302.47602,961592.87602,511010|518880,0.00036418638268442827,1.52230247602,0.02924383866639868,-0.00012538427638421058
2018-03-05,0.00019374559464307994,0.1,0.0,1.5518469199497538,1522575.8760199999,961592.87602,511010|518880,0.0001795963708308701,1.5225758760199999,0.02927104392975388,1.4149223812209843e-05
2018-03-06,-1.664830153414454e-05,0.1,0.0,1.5518210843342957,1522575.67602,961592.87602,511010|518880,-1.313563435800802e-07,1.52257567602,0.029245408314295673,-1.651694519056446e-05
2018-03-07,0.00015664177247865508,0.1,0.0,1.5520641643395157,1522476.47602,961592.87602,511010|518880,-6.51527550074027e-05,1.52247647602,0.029587688319515637,0.00022179452748605777
2018-03-08,-7.707226175237003e-05,0.1,0.0,1.5519445432439853,1522535.27602,961592.87602,511010|518880,3.8621286388540454e-05,1.52253527602,0.029409267223985402,-0.00011569354814091049
2018-03-09,-0.000307034259227712,0.1,0.0,1.551468043100788,1521773.47602,961592.87602,511010|518880,-0.0005003496549461639,1.52177347602,0.029694567080787992,0.00019331539571845188
2018-03-12,-2.66367927538258e-05,0.1,0.0,1.5514267169680596,1521672.07602,961592.87602,511010|518880,-6.663278181529009e-05,1.52167207602,0.029754640948059574,3.9995989061464286e-05
2018-03-13,-3.205803406509667e-05,0.1,0.0,1.5513769812775173,1521515.47602,961592.87602,511010|518880,-0.00010291310622567718,1.52151547602,0.029861505257517296,7.08550721605805e-05
2018-03-14,5.2019665129215964e-05,0.1,0.0,1.5514576833885727,1521364.47602,961592.87602,511010|518880,-9.924315748333079e-05,1.52136447602,0.030093207368572683,0.00015126282261254675
2018-03-15,-4.874328067054901e-05,0.1,0.0,1.551382060251263,1521377.67602,961592.87602,511010|518880,8.676421862086059e-06,1.52137767602,0.03000438423126295,-5.741970253263507e-05
2018-03-16,-3.220903121205153e-05,0.1,0.1,1.5513320917380624,1521386.3831,961064.5830999999,511010|512010,5.723154833381372e-06,1.5213863831,0.02994570863806234,-3.79321860454329e-05
2018-03-19,0.0013834370876289693,0.1,0.0,1.5534782620890017,1522938.9830999998,961064.5830999999,511010|512010,0.001020516561240914,1.5229389830999998,0.030539278989001994,0.0003629205263880554
2018-03-20,0.0009596923262298163,0.1,0.0,1.5549691232560934,1523841.1831,961064.5830999999,511010|512010,0.000592407187689048,1.5238411831,0.031127940156093326,0.00036728513854076834
2018-03-21,9.022909166378491e-07,0.1,0.0,1.554970526290609,1523850.3831,961064.5830999999,511010|512010,6.037374564948905e-06,1.5238503830999999,0.031120143190609184,-5.135083648311056e-06
2018-03-22,-0.00010830362070349264,0.1,0.0,1.5548021173525246,1523739.7831,961064.5830999999,511010|512010,-7.25793038651723e-05,1.5237397831,0.031062334252524693,-3.5724316838320336e-05
2018-03-23,-0.0058791458688093835,0.4,0.30000000000000004,1.5456612089074755,1523100.9830999998,961064.5830999999,511010|512010,-0.0004192316871194368,1.5231009830999998,0.022560225807475742,-0.005459914181689947
2018-03-26,0.006541825675662638,0.4,0.0,1.5557726550897821,1526625.9830999998,961064.5830999999,511010|512010,0.0023143573795254557,1.5266259830999998,0.02914667198978238,0.004227468296137182
2018-03-27,0.0038718604098790356,0.4,0.0,1.5617963896397966,1526993.5831,961064.5830999999,511010|512010,0.0002407924429883579,1.5269935830999999,0.03480280653979673,0.0036310679668906777
2018-03-28,-0.004162313763993364,0.4,0.0,1.5552957030306438,1525664.5831,961064.5830999999,511010|512010,-0.0008703376456251632,1.5256645831,0.029631119930643823,-0.003291976118368201
2018-03-29,-0.004547328504305992,0.4,0.0,1.548223262547628,1523315.5831,961064.5830999999,511010|512010,-0.001539656898390529,1.5233155831,0.02490767944762795,-0.0030076716059154627
2018-03-30,0.0013432683703734451,0.1,0.30000000000000004,1.5503029418864844,1525607.5831,961064.5830999999,511010|512010,0.001504612718091991,1.5256075831,0.024695358786484434,-0.0001613443477185459
2018-04-02,-0.0003076177513898326,0.1,0.0,1.5498260411815281,1525203.3831,961064.5830999999,511010|512010,-0.00026494362277529326,1.5252033831,0.02462265808152808,-4.267412861453935e-05
2018-04-03,-0.00044197892704646584,0.1,0.0,1.5491410507307382,1525200.1831,961064.5830999999,511010|512010,-2.0980808431714237e-06,1.5252001831,0.023940867630738216,-0.0004398808462032944
2018-04-04,0.0003716939603956804,0.1,0.0,1.549716857103096,1525703.3831,961064.5830999999,511010|512010,0.0003299239047933611,1.5257033831,0.024013474003095947,4.17700556023193e-05
2018-04-09,-0.00014846088193052888,0.1,0.0,1.5494867847717477,1526199.7831,961064.5830999999,511010|512010,0.0003253581302227193,1.5261997830999998,0.02328700167174791,-0.0004738190121532482
2018-04-10,0.0007225319209057114,0.1,0.0,1.5506063384347668,1527012.9830999998,961064.5830999999,511010|512010,0.0005328267039510504,1.5270129830999999,0.02359335533476692,0.00018970521695466102
2018-04-11,-0.00023949990370831787,0.1,0.0,1.5502349683660221,1526804.3830999997,961064.5830999999,511010|512010,-0.0001366065660926008,1.5268043830999998,0.023430585266022375,-0.00010289333761571707
2018-04-12,0.0002765701749587346,0.1,0.0,1.5506637171224502,1527380.9830999998,961064.5830999999,511010|512010,0.0003776515226066035,1.5273809830999998,0.023282734022450402,-0.00010108134764786892
2018-04-13,-0.0010012299771893886,0.1,0.0,1.5491111461243272,1527102.9830999998,961064.5830999999,511010|512010,-0.00018201090826452937,1.5271029830999998,0.0220081630243274,-0.0008192190689248592
2018-04-16,0.0001941949060332182,0.1,0.0,1.5494119756177838,1528586.5831,961064.5830999999,511010|512010,0.0009715127377909472,1.5285865830999998,0.020825392517783925,-0.0007773178317577289
2018-04-17,1.6815440044651878e-05,0.1,0.1,1.549438029661964,1528178.60998,962473.7099799999,511010|518880,-0.0002668956567527525,1.5281786099799999,0.02125941968196421,0.00028371109679740437
2018-04-18,0.0001820987286364595,0.1,0.0,1.5497201803572667,1530395.60998,962473.7099799999,511010|518880,0.0014507466506346045,1.53039560998,0.019324570377266648,-0.001268647921998145
2018-04-19,2.6118493585275404e-05,0.1,0.0,1.5497606567138562,1529467.1099799997,962473.7099799999,511010|518880,-0.000606705870002,1.5294671099799997,0.020293546733856527,0.0006328243635872755
2018-04-20,-0.00028582010238068504,0.1,0.0,1.5493177039642887,1528559.7099799998,962473.7099799999,511010|518880,-0.0005932785308550015,1.52855970998,0.02075799398428879,0.00030745842847431645
2018-04-23,-0.0002616235566615166,0.1,0.0,1.548912365956179,1528254.7099799998,962473.7099799999,511010|518880,-0.0001995342399833122,1.52825470998,0.02065765597617908,-6.208931667820437e-05
2018-04-24,-8.21469532579111e-05,0.1,0.0,1.5487851275244522,1528782.90998,962473.7099799999,511010|518880,0.0003456230146394734,1.52878290998,0.020002217544452083,-0.0004277699678973845
2018-04-25,2.246070679595147e-05,0.1,0.0,1.5488199143330916,1529187.6099799997,962473.7099799999,511010|518880,0.0002647203846652957,1.5291876099799997,0.019632304353091934,-0.00024225967786934422
2018-04-26,4.088910662553569e-05,0.1,0.0,1.5488832441957125,1529091.30998,962473.7099799999,511010|518880,-6.297461434512375e-05,1.5290913099799999,0.01979193421571268,0.00010386372097065944
2018-04-27,-0.00016367887886339916,0.1,0.0,1.5486297247228122,1529127.1099799997,962473.7099799999,511010|518880,2.3412597904393095e-05,1.5291271099799997,0.019502614742812563,-0.00018709147676779225
2018-05-02,-0.00018596859326690528,0.1,0.0,1.5483417282314142,1528592.7099799998,962473.7099799999,511010|518880,-0.0003494804300518961,1.5285927099799999,0.019749018251414396,0.00016351183678499083
2018-05-03,6.813627254508292e-05,0.1,0.0,1.548447226465402,1529296.50998,962473.7099799999,511010|518880,0.0004604234963343501,1.52929650998,0.019150716485401897,-0.0003922872237892672
2018-05-04,-5.938558087448267e-07,0.1,0.0,1.548446306911022,1528767.80998,962473.7099799999,511010|518880,-0.00034571451418996535,1.52876780998,0.01967849693102197,0.0003451206583812205
2018-05-07,0.00013070202397169606,0.1,0.0,1.5486486919773468,1528901.90998,962473.7099799999,511010|518880,8.77177025344622e-05,1.52890190998,0.019746781997346696,4.298432143723385e-05
2018-05-08,-8.164232945058749e-05,0.1,0.0,1.5485222566906331,1528404.90998,962473.7099799999,511010|518880,-0.0003250699058950923,1.52840490998,0.020117346710633255,0.00024342757644450484
2018-05-09,-0.0001426175005475261,0.1,0.0,1.5483014103168418,1527452.40998,962473.7099799999,511010|518880,-0.0006231987307685483,1.52745240998,0.020849000336841783,0.00048058123022102215
2018-05-10,0.0017507762374410075,0.1,0.1,1.5510121396344208,1529313.1361599998,961725.5361599999,511010|512010,0.0012181892986271592,1.5293131361599999,0.021699003474420886,0.0005325869388138483
2018-05-11,-0.00122414170647005,0.1,0.0,1.549113480987053,1528329.33616,961725.5361599999,511010|512010,-0.0006432953309156719,1.5283293361599999,0.020784144827053153,-0.0005808463755543781
2018-05-14,0.0006727796806692666,0.1,0.0,1.5501556930601121,1529040.7361599999,961725.5361599999,511010|512010,0.0004654755903510388,1.5290407361599998,0.021114956900112336,0.00020730409031822778
2018-05-15,0.0009307372437759254,0.1,0.0,1.5515984806972944,1529908.03616,961725.5361599999,511010|512010,0.0005672183739056091,1.52990803616,0.021690444537294518,0.00036351886987031625
2018-05-16,0.0008331338321698413,0.1,0.0,1.5528911698855068,1530872.53616,961725.5361599999,511010|512010,0.000630430050175379,1.53087253616,0.02201863372550683,0.00020270378199446228
2018-05-17,-0.0005840145345279213,0.1,0.0,1.5519842588717536,1530069.83616,961725.5361599999,511010|512010,-0.0005243414987464723,1.53006983616,0.02191442271175359,-5.967303578144898e-05
2018-05-18,0.0003490784517749424,0.1,0.0,1.5525260231340197,1530451.83616,961725.5361599999,511010|512010,0.0002496618069138812,1.53045183616,0.02207418697401975,9.941664486106121e-05
2018-05-21,5.6473852071081694e-05,0.1,0.0,1.5526137002589868,1530578.03616,961725.5361599999,511010|512010,8.24593084332026e-05,1.5305780361599999,0.02203566409898694,-2.59854563621209e-05
2018-05-22,0.0007875705274510093,0.1,0.0,1.5538364930498274,1531637.1361599998,961725.5361599999,511010|512010,0.0006919607984556819,1.5316371361599999,0.02219935688982755,9.56097289953274e-05
2018-05-23,-0.00010192633357892777,0.1,0.0,1.5536781161931097,1531930.1361599998,961725.5361599999,511010|512010,0.00019129857397848227,1.5319301361599997,0.02174798003310996,-0.00029322490755741005
2018-05-24,0.0005712219302633704,0.4,0.30000000000000004,1.5545656112056494,1532434.2361599999,961725.5361599999,511010|512010,0.0003290620036131564,1.5324342361599999,0.02213137504564955,0.00024215992665021396
2018-05-25,0.0055007727534417405,0.4,0.0,1.563116923363207,1534738.93616,961725.5361599999,511010|512010,0.0015039470834163904,1.5347389361600001,0.028377987203206834,0.00399682567002535
2018-05-28,0.003936010058807705,0.4,0.0,1.5692693672966571,1535080.6361599998,961725.5361599999,511010|512010,0.00022264372913793906,1.5350806361599998,0.034188731136657324,0.0037133663296697655
2018-05-29,-0.011279591675914257,0.4,0.0,1.5515686496040304,1531316.1361599998,961725.5361599999,511010|512010,-0.002452314172509462,1.5313161361599998,0.020252513444030562,-0.008827277503404795
2018-05-30,-0.0006494337502231051,0.4,0.0,1.5505610085571895,1531001.93616,961725.5361599999,511010|512010,-0.00020518297468452573,1.53100193616,0.01955907239718946,-0.0004442507755385794
2018-05-31,0.01769094286670391,0.7,0.7,1.5779918947709133,1547820.0831399998,660182.6831399999,159928|511010,0.010985059249619455,1.5478200831399997,0.030171811630913536,0.006705883617084456
