signal_date,realized_vol_20d_universe,realized_vol_20d_low_max,realized_vol_20d_diff,realized_vol_60d_universe,realized_vol_60d_low_max,realized_vol_60d_diff,realized_vol_252d_universe,realized_vol_252d_low_max,realized_vol_252d_diff,beta_60d_universe,beta_60d_low_max,beta_60d_diff,beta_252d_universe,beta_252d_low_max,beta_252d_diff,mom_12_1_universe,mom_12_1_low_max,mom_12_1_diff,downside_vol_60d_universe,downside_vol_60d_low_max,downside_vol_60d_diff,recent_drawdown_252d_universe,recent_drawdown_252d_low_max,recent_drawdown_252d_diff,max_factor_universe,max_factor_low_max,max_factor_diff
2015-12-31,0.26200331164608315,0.17459822502187733,-0.08740508662420582,0.26017759894560755,0.1939110424481242,-0.06626655649748334,0.24713763248713286,0.20513556399593202,-0.042002068491200834,1.0197385976383526,0.8117896367179164,-0.20794896092043624,1.0132862401306992,0.8904069612225842,-0.12287927890811501,,,,0.150001851963678,0.11321143203019689,-0.0367904199334811,-0.14285299932808262,-0.11341240027345205,0.029440599054630576,0.019619731639985347,0.011720406043324416,-0.007899325596660931
2016-01-29,0.3448820951730634,0.24334935860298543,-0.10153273657007797,0.2885623575754671,0.2214302683496873,-0.06713208922577982,0.2566632497060703,0.22239659362408915,-0.03426665608198115,0.9990219210227067,0.7715205630021943,-0.2275013580205124,1.0072509794882027,0.8868453068500909,-0.12040567263811186,0.027918859322250293,0.04395342107791457,0.016034561755664277,0.17493940374353986,0.14567663047001334,-0.029262773273526527,-0.18304603902473218,-0.19055822006718168,-0.007512181042449495,0.02428036174357846,0.012346526302762537,-0.011933835440815922
2016-02-29,0.34277470056928044,0.17842666603267182,-0.16434803453660862,0.3223535579497897,0.2048641964279588,-0.1174893615218309,0.2658118187275822,0.19070271083212806,-0.07510910789545414,0.9836851246928013,0.5090586635211043,-0.47462646117169704,1.000149181269936,0.6598964811112272,-0.3402527001587087,-0.10147253846999249,0.03602689352059624,0.13749943199058873,0.19234261088593824,0.12210921426217464,-0.0702333966237636,-0.17631692333092563,-0.05591362877556584,0.1204032945553598,0.02862898487501848,0.013841554975649982,-0.0147874298993685
2016-03-31,0.21099072141873015,0.10106899710163106,-0.1099217243170991,0.31302286646081917,0.20626097498807172,-0.10676189147274745,0.2669436015971238,0.19471453738843852,-0.0722290642086853,0.9625294120140983,0.5694375838570966,-0.3930918281570016,0.9926571284211051,0.7323116913713801,-0.260345437049725,-0.04366079120112348,0.06751786708376879,0.11117865828489228,0.18264009844105983,0.11527005040625923,-0.0673700480348006,-0.12075336231718968,-0.02239991646345041,0.09835344585373927,0.019175717244155593,0.008951092377348969,-0.010224624866806625
2016-04-29,0.22752779271693113,0.13580625321440976,-0.09172153950252138,0.26836038645095456,0.18915405082470102,-0.07920633562625354,0.2702047626582696,0.21528606656546936,-0.05491869609280023,0.963178105700184,0.6327496625482977,-0.33042844315188635,0.9949586986204713,0.8148394901488952,-0.18011920847157603,0.011458941172142845,0.13469979073049101,0.12324084955834817,0.15232663037709898,0.11453916088316127,-0.037787469493937714,-0.11860229442952473,-0.06993452161554764,0.04866777281397709,0.017215020064524317,0.007524928057252325,-0.009690092007271993
2016-05-31,0.21410291681222293,0.12861344891336818,-0.08548946789885475,0.22175471167597233,0.13887181893499778,-0.08288289274097455,0.2716032611244196,0.19196559252806647,-0.07963766859635316,0.9616623572469839,0.5090086158000298,-0.45265374144695414,0.9905314740062778,0.7356845024906715,-0.2548469715156063,0.0001478226605766763,0.09511569617492768,0.094967873514351,0.1246879370447397,0.08407901960607572,-0.040608917438663975,-0.1054072891958567,-0.04070224526387095,0.06470504393198574,0.01737441438278368,0.008903192768624038,-0.008471221614159643
2016-06-30,0.2826555752134085,0.15005260809696805,-0.13260296711644046,0.24500307787114975,0.18082384086613415,-0.0641792370050156,0.27844418289304407,0.22429438816837055,-0.05414979472467352,0.9670830427531555,0.5202167255791389,-0.4468663171740166,0.98609107386935,0.7238498230418577,-0.2622412508274923,0.04059157084366486,0.13291276809050906,0.0923211972468442,0.15428173779146467,0.11456829043986366,-0.03971344735160101,-0.10617393213016345,-0.060933269646025856,0.04524066248413759,0.019860103530964644,0.010473547890416397,-0.009386555640548248
2016-07-29,0.20058130805929433,0.10439532228830974,-0.0961859857709846,0.23739902344994476,0.15335298275321663,-0.08404604069672814,0.2774568577631618,0.20310218868388993,-0.07435466907927188,0.9638095096765249,0.629459441659006,-0.3343500680175189,0.9843117087557189,0.7812657868643091,-0.2030459218914098,0.01888113521470608,0.08459062223271774,0.06570948701801166,0.14696486185720184,0.09205746691871612,-0.05490739493848572,-0.0825383458601281,-0.038879619438306666,0.04365872642182144,0.018549665912948304,0.00902569948419428,-0.009523966428754024
2016-08-31,0.16784279035656255,0.08835895367213538,-0.07948383668442717,0.23115403303782708,0.1461223699898433,-0.08503166304798379,0.2647612065288734,0.1936229064448628,-0.07113830008401062,0.9599406388528656,0.49821776731609796,-0.46172287153676767,0.9778033468800451,0.7222123936443562,-0.2555909532356889,0.15282485886719388,0.20891104034388777,0.05608618147669389,0.1479877852886739,0.08746567110337936,-0.060522114185294545,-0.08365271791744239,-0.05841219238302103,0.025240525534421354,0.013161457558267564,0.004854294820350331,-0.008307162737917232
2016-09-30,0.22464355952275328,0.1568537165181655,-0.06778984300458779,0.20509630424951708,0.1611466935382226,-0.04394961071129447,0.2613329427081765,0.2144187621250061,-0.04691418058317037,0.982010053259484,0.6322030641686535,-0.3498069890908305,0.9743979328530377,0.8219925811307464,-0.1524053517222913,0.15696360201845586,0.12577243679754024,-0.031191165220915612,0.12099933396714989,0.10559786807664376,-0.01540146589050613,-0.08765562039108465,-0.09929496374070639,-0.01163934334962173,0.016336076538034008,0.008008433057609059,-0.008327643480424949
2016-10-31,0.21040305824207425,0.13295335134256925,-0.077449706899505,0.2052957653093837,0.1571190145906062,-0.0481767507187775,0.2564821939487555,0.19564616377101493,-0.06083603017774056,0.9809197379278315,0.8475590523664464,-0.13336068556138514,0.9735728381158354,0.8042879653582462,-0.1692848727575892,0.0828105102758563,0.10061733945140171,0.017806829175545408,0.129920524668966,0.1031619911753749,-0.0267585334935911,-0.10982172106634659,-0.10177797013439242,0.008043750931954169,0.013700305923235838,0.005494875464426127,-0.008205430458809712
2016-11-30,0.27708909399975895,0.17925891683295178,-0.09783017716680717,0.2473134078772698,0.1851160791700562,-0.06219732870721359,0.2607006099447288,0.19198128493477032,-0.0687193250099585,0.9804392666906775,0.697140305555185,-0.28329896113549247,0.9719808940557711,0.6524127958302305,-0.31956809822554066,0.04202195379849182,0.09819542019965276,0.056173466401160936,0.1449987695461245,0.11668938105626764,-0.028309388489856868,-0.08997106993774016,-0.10516445584314255,-0.015193385905402382,0.023830347912876484,0.011005887263721557,-0.012824460649154927
2016-12-30,0.1808384056788666,0.11650773259366254,-0.06433067308520407,0.23654202075259306,0.19168815243145032,-0.04485386832114274,0.2550767327870083,0.2073253543402305,-0.04775137844677782,0.9540969947314767,0.714921958105748,-0.2391750366257287,0.9631179713848984,0.8340884905906311,-0.12902948079426735,0.12252214218040565,0.18048086102107552,0.05795871884066987,0.1342428469776827,0.10919487875276297,-0.02504796822491974,-0.08879457897322209,-0.08293542704212126,0.005859151931100828,0.0155296945310368,0.0073515024540887755,-0.008178192076948025
2017-01-31,0.19619376842229935,0.1046366933206821,-0.09155707510161726,0.22919939186640734,0.1520976636281281,-0.07710172823827924,0.24156448528887975,0.16664009163672322,-0.07492439365215653,0.9535102615668846,0.6284650080374012,-0.3250452535294833,0.9602012643052266,0.6352951577784895,-0.324906106526737,0.2123135901395778,0.17978503115572017,-0.03252855898385762,0.1223467477717582,0.08585109153179568,-0.03649565623996252,-0.0751747610744632,-0.05970927086533401,0.015465490209129198,0.01629768961101444,0.006539693461623764,-0.009757996149390678
2017-02-28,0.18366980504266206,0.09457005684862359,-0.08909974819403847,0.19513058357593568,0.14336185223698183,-0.05176873133895385,0.22813032087289778,0.18275304284198018,-0.045377278030917595,0.9172224881846327,0.7488442238592452,-0.1683782643253875,0.9611900403675155,0.9087678398050572,-0.05242220056245839,0.23788722938118748,0.1996834268282045,-0.038203802552982974,0.10670050644327296,0.0770036676544207,-0.029696838788852264,-0.0570187106321512,-0.03862039542296628,0.018398315209184918,0.015218997994609736,0.007096601583974399,-0.008122396410635337
2017-03-31,0.15756674845307356,0.08277773739058773,-0.07478901106248582,0.18675565221400625,0.13495627641982602,-0.05179937579418023,0.22346713592653822,0.16687996787102966,-0.05658716805550856,0.9252895437185049,0.6459913955155305,-0.2792981482029744,0.9622985119427617,0.7014596996089915,-0.26083881233377026,0.19578460744047327,0.11353036012533887,-0.0822542473151344,0.1021635291904416,0.0708960444667295,-0.0312674847237121,-0.06579666991043129,-0.0628823591313305,0.002914310779100787,0.011759111366081399,0.004565850356969206,-0.007193261009112193
2017-04-28,0.16649213522147896,0.10969768920095438,-0.05679444602052458,0.17678462123234956,0.13895237580549324,-0.037832245426856315,0.21922826339836346,0.171693448520837,-0.04753481487752645,0.9329321115329157,0.36671610022961687,-0.5662160113032988,0.9597483421292876,0.5374254073853258,-0.42232293474396176,0.1717213191986576,0.0778615416837633,-0.0938597775148943,0.09804891146353403,0.07699798681048173,-0.021050924653052305,-0.06805320326758818,-0.08833098633650574,-0.02027778306891756,0.013125965579091773,0.00571172492236061,-0.007414240656731162
2017-05-31,0.17783683471642037,0.11035467844295303,-0.06748215627346733,0.17393974541572826,0.12954515663108437,-0.04439458878464389,0.21615898352689777,0.17887947968982057,-0.037279503837077205,0.9260028663570198,0.7053477809835533,-0.22065508537346645,0.9561545431290905,0.7534249396683745,-0.202729603460716,0.16293723089307477,0.07836175171019619,-0.08457547918287858,0.10270928003778286,0.08366483562171906,-0.019044444416063802,-0.07089342939744522,-0.09604237888251856,-0.025148949485073332,0.013612847173350172,0.0063195107869189636,-0.007293336386431208
2017-06-30,0.18034684717878963,0.10800955116165399,-0.07233729601713564,0.1845832925239864,0.12113579747121259,-0.0634474950527738,0.20700113675737855,0.15613426734114866,-0.05086686941622989,0.9169253278273346,0.38721194506735296,-0.5297133827599816,0.9539468120578284,0.5467517026261395,-0.4071951094316889,0.1959609741610244,0.06797181682917967,-0.12798915733184474,0.1087817920818456,0.07145903447424423,-0.03732275760760137,-0.07858245291626498,-0.06602418571770097,0.01255826719856401,0.013773642543768103,0.005506291054349113,-0.00826735148941899
2017-07-31,0.19106169496701003,0.11976436444365493,-0.0712973305233551,0.18836005370937153,0.12673528365765685,-0.061624770051714683,0.20682107735012767,0.15737588119655543,-0.049445196153572235,0.9202471038851566,0.6407045066299895,-0.27954259725516717,0.9553476095820039,0.7159743997059076,-0.23937320987609634,0.14481077693549568,0.10023426042402744,-0.04457651651146824,0.11266905301482465,0.08099803260656614,-0.031671020408258505,-0.07409999669910691,-0.06053553038842072,0.01356446631068619,0.014574658075458402,0.006681397280043874,-0.007893260795414529
2017-08-31,0.17571244028620547,0.10814730725923356,-0.06756513302697191,0.1903104019346076,0.12487873868540707,-0.06543166324920054,0.20646715231827742,0.14809577621628134,-0.05837137610199608,0.9371428089127367,0.4578794364217552,-0.4792633724909815,0.955405614655794,0.643222532155605,-0.312183082500189,0.1627595324590422,0.08859622687926214,-0.07416330557978007,0.11606148876489175,0.08220676710024728,-0.03385472166464447,-0.08004123621627197,-0.07692379921892119,0.0031174369973507865,0.012961259113499816,0.0057910174198669,-0.007170241693632917
2017-09-29,0.17563901937431214,0.11415459111199851,-0.06148442826231364,0.18536517868707275,0.1161766146689116,-0.06918856401816115,0.20328556046054433,0.15296663868206095,-0.05031892177848338,0.9441455093385864,0.36462539180114106,-0.5795201175374454,0.941752524860654,0.4477835174754371,-0.4939690073852169,0.1633514024709137,0.12059863865724378,-0.04275276381366992,0.11070596924019104,0.06927847477769972,-0.04142749446249132,-0.06871275534523505,-0.06555357217219845,0.003159183173036595,0.01475945349924367,0.006552641032380164,-0.008206812466863505
2017-10-31,0.1827200589887065,0.11903287176913996,-0.06368718721956654,0.1851489025412174,0.13086514385163844,-0.054283758689578965,0.20082465610898076,0.14839886839088193,-0.05242578771809883,0.9413836625906177,0.7124290882190774,-0.22895457437154032,0.9391526006315241,0.7479831882569355,-0.1911694123745885,0.223786861241011,0.16770172986457355,-0.05608513137643745,0.11076444447340819,0.08664034315679052,-0.02412410131661767,-0.07051032021507117,-0.06875198901595024,0.00175833119912093,0.013971221264744552,0.005920023614680815,-0.008051197650063737
2017-11-30,0.2002538199240359,0.11211427175027393,-0.08813954817376198,0.1925285788287555,0.13949029319773185,-0.05303828563102364,0.19228121404205512,0.14412275268908784,-0.04815846135296728,0.9329133094979306,0.6290369487283006,-0.30387636076963,0.933297854888865,0.6320046462842773,-0.30129320860458764,0.19269616359360225,0.16943555205878522,-0.02326061153481704,0.10819829447274777,0.08100477581194238,-0.027193518660805396,-0.059632237401953316,-0.05499591208869571,0.004636325313257604,0.017141210510792225,0.008181299033231053,-0.008959911477561172
2017-12-29,0.17535873245931552,0.13209534363004016,-0.04326338882927536,0.19308663076098814,0.139371786349255,-0.05371484441173313,0.1910543759388467,0.1349285367430707,-0.05612583919577599,0.949576199879677,0.5057335102790301,-0.4438426896006469,0.9333426456128033,0.44880613576468553,-0.4845365098481178,0.20148835296010906,0.16160527234423067,-0.03988308061587839,0.11011125058225579,0.08696047847918428,-0.02315077210307151,-0.06487279212727716,-0.08108271811292919,-0.016209925985652032,0.01440970651790261,0.006034827480610738,-0.008374879037291871
2018-01-31,0.21060215573435684,0.15121269904710427,-0.05938945668725257,0.2013529861572158,0.15192657839971502,-0.04942640775750079,0.1926817388632007,0.14984719670557606,-0.04283454215762464,0.9819370215220605,0.5853780314646717,-0.3965589900573888,0.9418602063301544,0.6102812208970869,-0.3315789854330675,0.18777042499364707,0.12797194648224824,-0.05979847851139883,0.11092960273306554,0.09342638867035222,-0.017503214062713324,-0.06236810744235855,-0.08682887743198021,-0.024460769989621663,0.018372961412147257,0.009209330345361352,-0.009163631066785905
2018-02-28,0.32575306703758733,0.2500604871918739,-0.07569257984571343,0.25059380238063567,0.2094519366337025,-0.041141865746933154,0.20671145405277583,0.17493167118437625,-0.03177978286839958,1.008239251593732,0.8400914383054183,-0.16814781328831363,0.9763745760591267,0.8030110882783685,-0.17336348778075816,0.21277323747963636,0.16487527325443604,-0.04789796422520032,0.15941990804875894,0.1454425996993147,-0.013977308349444245,-0.10721325635076624,-0.1300119647125205,-0.022798708361754252,0.021286157434787394,0.012029014969637732,-0.009257142465149661
2018-03-29,0.2609999030320689,0.15698482090557908,-0.1040150821264898,0.27481648453610596,0.21735217553583724,-0.05746430900026872,0.21495456892807904,0.17839260634884593,-0.03656196257923311,1.007924952492834,0.6919474730022748,-0.3159774794905592,0.984337781073759,0.66831946685056,-0.31601831422319904,0.15033648466167895,0.024672078282421735,-0.12566440637925722,0.1736293408447565,0.14305445102772493,-0.030574889817031575,-0.12282317759613688,-0.11537052922270352,0.00745264837343336,0.01985872735619368,0.011055465895765438,-0.00880326146042824
2018-04-30,0.24439646515289495,0.16300237701329684,-0.08139408813959811,0.2843195753411882,0.21893155974131143,-0.06538801559987675,0.22195447133390897,0.1698088076046569,-0.052145663729252084,1.005189570416213,0.6794752137998239,-0.32571435661638914,0.9879524108181151,0.61027041051985,-0.37768200029826515,0.12454215494301309,0.039964761917542155,-0.08457739302547093,0.1809197167920776,0.1461092214619634,-0.03481049533011421,-0.12465376161701104,-0.14140566705546817,-0.01675190543845713,0.018993823374505274,0.009795194575786233,-0.009198628798719041
2018-05-31,0.2116886552314944,0.14368431217366795,-0.06800434305782646,0.24927538116531317,0.1827766646751516,-0.06649871649016156,0.22505554759688629,0.1850639956865064,-0.0399915519103799,1.002076352604116,0.6177162647204549,-0.38436008788366116,0.9938652319441958,0.7146742199455528,-0.27919101199864305,0.10831406779736476,0.058112777500018434,-0.050201290297346324,0.1545543938746874,0.12119488330106926,-0.033359510573618134,-0.11941082822548708,-0.12503255000951752,-0.005621721784030434,0.016398766926305756,0.008710746740875394,-0.007688020185430362
2018-06-29,0.19463488061574527,0.12606593579834086,-0.06856894481740441,0.22609317500652948,0.17357340027521942,-0.05251977473131006,0.2259103264334107,0.18335082643230685,-0.04255950000110384,0.9816519026102966,0.97263825059318,-0.009013652017116569,0.992398661810398,0.9659080565765515,-0.026490605233846498,0.12189351272701017,0.1002626202835731,-0.021630892443437064,0.13815334020848885,0.11830861910993323,-0.019844721098555618,-0.12266350650173988,-0.13543366752222474,-0.012770161020484866,0.015223426424098805,0.007469713059502139,-0.007753713364596666
2018-07-31,0.22019633692994345,0.1556601456338778,-0.06453619129606564,0.21368172337155988,0.1723830792270174,-0.041298644144542485,0.2277572132035904,0.19618284595263535,-0.031574367250955054,0.950638581474237,0.7274756907932776,-0.2231628906809594,0.99013181518285,0.8412691245026919,-0.14886269068015812,0.10299275851732427,0.15438554474251592,0.05139278622519165,0.1259045196721198,0.10984200894123461,-0.016062510730885188,-0.0991272540702917,-0.09254208609599951,0.0065851679742921915,0.017654533056846434,0.008789633416406283,-0.008864899640440151
2018-08-31,0.17131576342929408,0.09909694630690292,-0.07221881712239116,0.2050289957215671,0.16046960236695323,-0.04455939335461387,0.2283990948508518,0.17600557840109532,-0.05239351644975648,0.9323046841833514,0.49200313592520784,-0.4403015482581436,0.9928979051232738,0.7439226465734898,-0.24897525854978397,0.1438582857500342,0.10236376424320255,-0.04149452150683165,0.11868945218887261,0.0937068756925575,-0.024982576496315106,-0.09050639925723479,-0.06565349064501219,0.0248529086122226,0.014045711883422872,0.006972000826687288,-0.007073711056735584
2018-09-28,0.1822013295747944,0.12348423983379617,-0.058717089740998235,0.20189714708776657,0.16936159293379469,-0.032535554153971885,0.22862552876845674,0.19312163331145038,-0.03550389545700636,0.950593112235622,0.8297057218964143,-0.1208873903392077,0.9936925509204383,0.938253504603093,-0.05543904631734531,0.15202415425885263,0.1701273195875293,0.018103165328676674,0.11771909956876729,0.10027283542664982,-0.017446264142117474,-0.09848559106906679,-0.08359372146684069,0.014891869602226104,0.013386314807708362,0.006807181079050035,-0.006579133728658327
2018-10-31,0.3387734564828899,0.26109729854171415,-0.07767615794117577,0.2495142603514564,0.20327923100794806,-0.046235029343508344,0.24317482986219066,0.2189102203520452,-0.024264609510145474,0.945826940500119,0.7850453818740936,-0.1607815586260254,0.9821799280384947,0.8521589664780049,-0.1300209615604898,0.12241935293914226,0.020257522938979845,-0.1021618300001624,0.1642226406133867,0.15184004648391294,-0.012382594129473762,-0.16016559875362776,-0.21373151943558596,-0.0535659206819582,0.022167984681476908,0.011046626380206634,-0.011121358301270274
2018-11-30,0.2828721247300594,0.1522495187196092,-0.1306226060104502,0.2854726855996695,0.19605957590710546,-0.08941310969256402,0.2506000974920856,0.19283032751701196,-0.05776976997507366,0.9369584131604529,0.3509711315694388,-0.5859872815910141,0.9737358534211911,0.5629584084008058,-0.41077744502038527,0.007518793357324714,-0.031928319447038306,-0.03944711280436302,0.18098117726391863,0.11982365064702113,-0.061157526616897495,-0.13965766192350526,-0.08255184769987817,0.057105814223627094,0.023372878214825647,0.01204463045465693,-0.011328247760168716
2018-12-31,0.34651401369294327,0.2457762650041537,-0.10073774868878957,0.33183244664691963,0.2439128356092169,-0.08791961103770274,0.26453011520619213,0.2165610409860994,-0.04796907422009272,0.9531775869711474,0.4537918542009192,-0.4993857327702282,0.9736098036306206,0.5264410377533306,-0.44716876587728993,0.02111339275927434,-0.004083702786821872,-0.025197095546096213,0.21111613101677973,0.16153154987441595,-0.049584581142363776,-0.21729740453631546,-0.17781864419038862,0.039478760345926844,0.02189464739333399,0.011166016278203884,-0.010728631115130106
2019-01-31,0.27693038943900355,0.16263039835186863,-0.11429999108713493,0.31178328583042814,0.21819574852184898,-0.09358753730857916,0.269531577973834,0.20708317113327956,-0.062448406840554416,0.9596689725188035,0.5343943719937148,-0.4252746005250887,0.9721824209970426,0.6143600852438774,-0.35782233575316513,-0.10119193464498032,0.0037505484436086566,0.10494248308858897,0.18819731274780155,0.14028066292269137,-0.04791664982511018,-0.14222971109317023,-0.07939248516419449,0.06283722592897574,0.025621269257383335,0.012744240210650853,-0.012877029046732482
2019-02-28,0.20956548603097663,0.14004747744474583,-0.0695180085862308,0.29363117526297877,0.21860323933728418,-0.0750279359256946,0.2605335621462841,0.20660642152858982,-0.05392714061769427,0.9662815296691716,0.629904631123781,-0.33637689854539055,0.9626162539427899,0.6083525998069661,-0.35426365413582384,-0.007122399136480113,0.10616565609699961,0.11328805523347973,0.1767936975661331,0.1402258919783766,-0.03656780558775652,-0.11463420948986586,-0.05849953912243544,0.05613467036743042,0.01877060802316784,0.009743425012757514,-0.009027183010410327
2019-03-29,0.20459234815860347,0.10846799178732605,-0.09612435637127742,0.23799827935009954,0.1478773321545228,-0.09012094719557673,0.2563188943171032,0.18732935883128385,-0.06898953548581935,0.9546805454230812,0.40115884857141054,-0.5535216968516707,0.9571589605179337,0.46081368536553385,-0.49634527515239985,0.0831652392510319,0.1548773461183633,0.07171210686733138,0.13107204373343015,0.07588590015005586,-0.055186143583374286,-0.10943071834295706,-0.03273587368531317,0.0766948446576439,0.015794148322236905,0.00812486617729752,-0.007669282144939385
2019-04-30,0.205473469468952,0.12422240042788929,-0.08125106904106272,0.21202119936025543,0.14804232314221577,-0.06397887621803966,0.2533323133158965,0.2096019126369621,-0.04373040067893441,0.9551536771237762,0.5294452091587512,-0.42570846796502504,0.9530240771655072,0.6528747905727402,-0.30014928659276696,0.07327695824777736,0.15380236384512347,0.08052540559734611,0.12425366117312486,0.08469513204142622,-0.03955852913169865,-0.09109188615849029,-0.05334054317712921,0.037751342981361076,0.017030711871934466,0.008801976297548803,-0.008228735574385663
2019-05-31,0.23151307043414251,0.16293964104798328,-0.06857342938615923,0.22606393833691354,0.19367817935484435,-0.03238575898206919,0.2546661527984802,0.21666269817921527,-0.03800345461926494,0.9445622081881652,0.8556613313599258,-0.08890087682823933,0.949790687664749,0.8371804405705581,-0.11261024709419087,0.07871140330987937,0.018075286919998074,-0.0606361163898813,0.14439348644294644,0.12685013708771284,-0.017543349355233606,-0.14605051679392675,-0.17268713730026655,-0.026636620506339803,0.014470489589105774,0.007023404085154878,-0.007447085503950896
2019-06-28,0.2200198488598205,0.14271356043296954,-0.07730628842685097,0.23135892925931195,0.15734411954490934,-0.07401480971440261,0.25583478401542,0.18799209224802277,-0.06784269176739721,0.938318568306228,0.44615007921116356,-0.4921684890950644,0.9488591608251357,0.53754587154675,-0.4113132892783856,0.04579402917352711,0.15778027623213473,0.11198624705860762,0.14220992745611552,0.09479989852579475,-0.04741002893032077,-0.0984123517994265,-0.05051683168064289,0.04789552011878362,0.02035083355712412,0.010763039242030384,-0.009587794315093736
2019-07-31,0.21491345037202803,0.14496783218658765,-0.06994561818544037,0.2302183438374361,0.1759102921377966,-0.05430805169963951,0.2558307512284509,0.20481482119665526,-0.05101593003179564,0.941593461842744,0.695839166183023,-0.24575429565972096,0.9500028006055774,0.7274852629169078,-0.22251753768866955,0.07880577371237063,0.12652268419962984,0.047716910487259206,0.1385782215732122,0.11286956063866974,-0.025708660934542465,-0.10007107071794158,-0.09196773225934957,0.008103338458592013,0.0162769737680881,0.007457332142426792,-0.008819641625661307
