signal_date,symbol,factor,weight,vix
2016-12-30,MRK,0.009128026149812651,0.3,13.369999885559082
2017-01-31,MMM,0.005067087507585111,0.3,11.880000114440918
2017-01-31,CVX,0.005656934949534209,0.3,11.880000114440918
2017-01-31,SPY,0.006468101955664407,0.3,11.880000114440918
2017-01-31,PEP,0.006893991866465754,0.3,11.880000114440918
2017-01-31,HON,0.007313023073938618,0.3,11.880000114440918
2017-02-28,SPY,0.005888736615400037,0.3,12.09000015258789
2017-02-28,GOOG,0.006003438259131277,0.3,12.09000015258789
2017-02-28,CMCSA,0.006331068231215519,0.3,12.09000015258789
2017-02-28,LIN,0.006562013325501592,0.3,12.09000015258789
2017-02-28,BRK-B,0.007150001257450711,0.3,12.09000015258789
2017-03-31,BRK-B,0.003586429449106543,0.3,11.539999961853027
2017-03-31,MCD,0.003654733837533497,0.3,11.539999961853027
2017-03-31,PG,0.0041025906689710736,0.3,11.539999961853027
2017-03-31,CSCO,0.004179820951252111,0.3,11.539999961853027
2017-03-31,IBM,0.004713921135591726,0.3,11.539999961853027
2017-04-28,PFE,0.003193784799321353,0.3,10.359999656677246
2017-04-28,IBM,0.003806454341201038,0.3,10.359999656677246
2017-04-28,QCOM,0.005243878324776663,0.3,10.359999656677246
2017-04-28,MRK,0.00541266081951326,0.3,10.359999656677246
2017-04-28,PG,0.00594663600152332,0.3,10.359999656677246
2017-05-31,PG,0.005146890731730647,0.3,10.380000114440918
2017-05-31,SPY,0.005182620882425137,0.3,10.380000114440918
2017-05-31,PFE,0.006258870024875485,0.3,10.380000114440918
2017-05-31,BRK-B,0.006464570979000106,0.3,10.380000114440918
2017-05-31,AMGN,0.0064938294658435595,0.3,10.380000114440918
2017-06-30,KO,0.005052297870267708,0.3,11.4399995803833
2017-06-30,SPY,0.00547166002574877,0.3,11.4399995803833
2017-06-30,PG,0.005614560638870181,0.3,11.4399995803833
2017-06-30,PEP,0.0058351791130598855,0.3,11.4399995803833
2017-06-30,MCD,0.007710230424432973,0.3,11.4399995803833
2017-07-31,SPY,0.005301766988717027,0.3,10.289999961853027
2017-07-31,PFE,0.005521404893558434,0.3,10.289999961853027
2017-07-31,IBM,0.005790594679946537,0.3,10.289999961853027
2017-07-31,CSCO,0.006948930863074132,0.3,10.289999961853027
2017-07-31,MMM,0.007126420791061116,0.3,10.289999961853027
2017-08-31,XOM,0.004190906521822057,0.3,11.220000267028809
2017-08-31,KO,0.004692040874489845,0.3,11.220000267028809
2017-08-31,PG,0.005481889912210746,0.3,11.220000267028809
2017-08-31,IBM,0.005718782711886794,0.3,11.220000267028809
2017-08-31,MMM,0.006152431577119799,0.3,11.220000267028809
2017-09-29,PEP,0.005365617119251498,0.3,9.550000190734863
2017-09-29,KO,0.005441700625737766,0.3,9.550000190734863
2017-09-29,SPY,0.00550102995997368,0.3,9.550000190734863
2017-09-29,PM,0.006814820000075583,0.3,9.550000190734863
2017-09-29,PG,0.007142513695275765,0.3,9.550000190734863
2017-10-31,MRK,0.004184817564989496,0.3,10.5
2017-10-31,XOM,0.004196432423901797,0.3,10.5
2017-10-31,SPY,0.0048080328101874235,0.3,10.5
2017-10-31,HON,0.005350507656623149,0.3,10.5
2017-10-31,BRK-B,0.005655159907876461,0.3,10.5
2017-11-30,PM,0.006562375607881555,0.3,10.699999809265137
2017-11-30,ORCL,0.006961646598450865,0.3,10.699999809265137
2017-11-30,PFE,0.007443689481905347,0.3,10.699999809265137
2017-11-30,SPY,0.007456451310035783,0.3,10.699999809265137
2017-11-30,JNJ,0.007459631492932051,0.3,10.699999809265137
2017-12-29,SPY,0.005380399302059935,0.3,10.180000305175781
2017-12-29,KO,0.006850801890631031,0.3,10.180000305175781
2017-12-29,JNJ,0.007085569711193429,0.3,10.180000305175781
2017-12-29,QCOM,0.00756341121477302,0.3,10.180000305175781
2017-12-29,XOM,0.007653182758223265,0.3,10.180000305175781
2018-01-31,PG,0.008722293425061478,0.3,14.789999961853027
2018-01-31,SPY,0.00873876726606202,0.3,14.789999961853027
2018-01-31,PEP,0.008759485307623249,0.3,14.789999961853027
2018-01-31,MCD,0.009028059447064241,0.3,14.789999961853027
2018-01-31,KO,0.010196519233440737,0.3,14.789999961853027
2018-02-28,PEP,0.011259676934136476,0.27606666564941407,18.59000015258789
2018-02-28,KO,0.011262740652292224,0.27606666564941407,18.59000015258789
2018-02-28,MCD,0.0135757788912108,0.27606666564941407,18.59000015258789
2018-02-28,HON,0.01363436064101795,0.27606666564941407,18.59000015258789
2018-02-28,MRK,0.013923264572066163,0.27606666564941407,18.59000015258789
2018-03-29,KO,0.009581714886118675,0.247533327738444,22.8700008392334
2018-03-29,PFE,0.011294505500198015,0.247533327738444,22.8700008392334
2018-03-29,PEP,0.011703793797507033,0.247533327738444,22.8700008392334
2018-03-29,PG,0.012378599508077005,0.247533327738444,22.8700008392334
2018-03-29,MRK,0.012965924917138327,0.247533327738444,22.8700008392334
2018-04-30,PG,0.007591450420096546,0.29726666768391924,15.40999984741211
2018-04-30,WMT,0.0117174583848914,0.29726666768391924,15.40999984741211
2018-04-30,BRK-B,0.011956944269478686,0.29726666768391924,15.40999984741211
2018-04-30,SPY,0.012056127704804886,0.29726666768391924,15.40999984741211
2018-04-30,PEP,0.012942929497618706,0.29726666768391924,15.40999984741211
2018-05-31,V,0.007960235959393902,0.3,14.9399995803833
2018-05-31,PFE,0.009100664960998772,0.3,14.9399995803833
2018-05-31,AMZN,0.009882468331564809,0.3,14.9399995803833
2018-05-31,IBM,0.010168687314807023,0.3,14.9399995803833
2018-05-31,BKNG,0.010244041589488972,0.3,14.9399995803833
2018-06-29,SPY,0.006320704005896261,0.28766666412353514,16.850000381469727
2018-06-29,PFE,0.0064731490289702265,0.28766666412353514,16.850000381469727
2018-06-29,HON,0.007698566116192884,0.28766666412353514,16.850000381469727
2018-06-29,BKNG,0.008443462905355493,0.28766666412353514,16.850000381469727
2018-06-29,BRK-B,0.008543548150922398,0.28766666412353514,16.850000381469727
2018-07-31,HD,0.008105986835689638,0.3,14.260000228881836
2018-07-31,MCD,0.008284119804256296,0.3,14.260000228881836
2018-07-31,SPY,0.008641810775184089,0.3,14.260000228881836
2018-07-31,XOM,0.010241501421717869,0.3,14.260000228881836
2018-07-31,COST,0.011546935976905325,0.3,14.260000228881836
2018-08-31,KO,0.005852318393116817,0.3,13.529999732971191
2018-08-31,SPY,0.006753324301234187,0.3,13.529999732971191
2018-08-31,ORCL,0.0073847183289665885,0.3,13.529999732971191
2018-08-31,PG,0.007701166852715646,0.3,13.529999732971191
2018-08-31,CVX,0.008192879179112822,0.3,13.529999732971191
2018-09-28,SPY,0.005107215959132416,0.3,12.40999984741211
2018-09-28,UNH,0.007771264377575226,0.3,12.40999984741211
2018-09-28,WMT,0.008195317860696872,0.3,12.40999984741211
2018-09-28,BRK-B,0.009042604864640235,0.3,12.40999984741211
2018-09-28,GS,0.009223230180565256,0.3,12.40999984741211
2018-10-31,XOM,0.011345080487581205,0.2443333307902018,23.350000381469727
2018-10-31,CVX,0.011767540937463438,0.2443333307902018,23.350000381469727
2018-10-31,MMM,0.011878598552453833,0.2443333307902018,23.350000381469727
2018-10-31,IBM,0.01194040893663435,0.2443333307902018,23.350000381469727
2018-10-31,HD,0.013350049424200483,0.2443333307902018,23.350000381469727
2018-11-30,HON,0.0103899559468263,0.2747333272298177,18.790000915527344
2018-11-30,PM,0.012171654276049004,0.2747333272298177,18.790000915527344
2018-11-30,PG,0.01278455992653913,0.2747333272298177,18.790000915527344
2018-11-30,WMT,0.013593661988211148,0.2747333272298177,18.790000915527344
2018-11-30,DIS,0.014104965726240825,0.2747333272298177,18.790000915527344
2018-12-31,PM,0.008299414278990103,0.21106666564941406,28.34000015258789
2018-12-31,CMCSA,0.01201593600369275,0.21106666564941406,28.34000015258789
2018-12-31,MCD,0.013688037928622077,0.21106666564941406,28.34000015258789
2018-12-31,JNJ,0.014227549422505037,0.21106666564941406,28.34000015258789
2018-12-31,KO,0.014811082921787167,0.21106666564941406,28.34000015258789
2019-01-31,WMT,0.011815257545417967,0.2822666676839193,17.65999984741211
2019-01-31,MCD,0.01184206268972714,0.2822666676839193,17.65999984741211
2019-01-31,KO,0.013035563545870899,0.2822666676839193,17.65999984741211
2019-01-31,QCOM,0.01310177072819525,0.2822666676839193,17.65999984741211
2019-01-31,DIS,0.014226651200365481,0.2822666676839193,17.65999984741211
2019-02-28,SPY,0.011081064847493449,0.3,14.699999809265137
2019-02-28,COST,0.011124259374228673,0.3,14.699999809265137
2019-02-28,DIS,0.011158132794886245,0.3,14.699999809265137
2019-02-28,IBM,0.011178707216786422,0.3,14.699999809265137
2019-02-28,ORCL,0.011292336158787863,0.3,14.699999809265137
2019-03-29,WMT,0.007538735598828117,0.3,14.430000305175781
2019-03-29,MRK,0.008869720833110684,0.3,14.430000305175781
2019-03-29,SPY,0.009234951149035808,0.3,14.430000305175781
2019-03-29,JNJ,0.009714622455190502,0.3,14.430000305175781
2019-03-29,DIS,0.010415743054174564,0.3,14.430000305175781
2019-04-30,SPY,0.007422759629855414,0.3,13.109999656677246
2019-04-30,V,0.009066300596758125,0.3,13.109999656677246
2019-04-30,JNJ,0.009345002781448074,0.3,13.109999656677246
2019-04-30,ORCL,0.009413310896589921,0.3,13.109999656677246
2019-04-30,WMT,0.010380939236000896,0.3,13.109999656677246
2019-05-31,XOM,0.004018461262509154,0.2846666717529297,17.299999237060547
2019-05-31,BRK-B,0.0063905653257622765,0.2846666717529297,17.299999237060547
2019-05-31,JNJ,0.006531616024177245,0.2846666717529297,17.299999237060547
2019-05-31,MMM,0.0066604812598887175,0.2846666717529297,17.299999237060547
2019-05-31,AMGN,0.007760322358355376,0.2846666717529297,17.299999237060547
2019-06-28,PFE,0.009371255808009415,0.29453333536783854,15.819999694824219
2019-06-28,PEP,0.010552689670887938,0.29453333536783854,15.819999694824219
2019-06-28,MCD,0.010696267374027046,0.29453333536783854,15.819999694824219
2019-06-28,WMT,0.011286908707013321,0.29453333536783854,15.819999694824219
2019-06-28,BRK-B,0.012048116519357822,0.29453333536783854,15.819999694824219
2019-07-31,SPY,0.006264559635817424,0.3,13.9399995803833
2019-07-31,BRK-B,0.006419023145833647,0.3,13.9399995803833
2019-07-31,CVX,0.007104652557362323,0.3,13.9399995803833
2019-07-31,WMT,0.007473581011511942,0.3,13.9399995803833
2019-07-31,XOM,0.007863544360181995,0.3,13.9399995803833
2019-08-30,JNJ,0.010175383494149415,0.2808000055948893,17.8799991607666
2019-08-30,LIN,0.012382387062575929,0.2808000055948893,17.8799991607666
2019-08-30,PFE,0.013369053585106715,0.2808000055948893,17.8799991607666
2019-08-30,IBM,0.013493513853405404,0.2808000055948893,17.8799991607666
2019-08-30,BRK-B,0.013564345732763484,0.2808000055948893,17.8799991607666
2019-09-30,KO,0.006409007418252832,0.2852000045776367,17.219999313354492
2019-09-30,DIS,0.008340050496872742,0.2852000045776367,17.219999313354492
2019-09-30,SPY,0.008373859642059677,0.2852000045776367,17.219999313354492
2019-09-30,AMGN,0.008428622190528224,0.2852000045776367,17.219999313354492
2019-09-30,MCD,0.008987769332393824,0.2852000045776367,17.219999313354492
2019-10-31,WMT,0.009296286206276472,0.3,12.329999923706055
2019-10-31,NKE,0.009583266555893744,0.3,12.329999923706055
2019-10-31,SPY,0.010297706426529408,0.3,12.329999923706055
2019-10-31,BKNG,0.010527793547788633,0.3,12.329999923706055
2019-10-31,IBM,0.010663262444322363,0.3,12.329999923706055
2019-11-29,SPY,0.0065451521438713465,0.3,11.75
2019-11-29,PEP,0.006902362981464805,0.3,11.75
2019-11-29,ORCL,0.007512405113341591,0.3,11.75
2019-11-29,COST,0.008663885707637186,0.3,11.75
2019-11-29,HD,0.009593297118095867,0.3,11.75
2019-12-31,WMT,0.006084483845515099,0.3,14.819999694824219
2019-12-31,COST,0.0064187206033088804,0.3,14.819999694824219
2019-12-31,MCD,0.006627990633861991,0.3,14.819999694824219
2019-12-31,SPY,0.0072233202294923245,0.3,14.819999694824219
2019-12-31,DIS,0.00792019206184542,0.3,14.819999694824219
2020-01-31,CVX,0.006402638592358257,0.2967333348592122,15.489999771118164
2020-01-31,JNJ,0.006666249964380944,0.2967333348592122,15.489999771118164
2020-01-31,TMO,0.007990922344945028,0.2967333348592122,15.489999771118164
2020-01-31,PG,0.007995043921423806,0.2967333348592122,15.489999771118164
2020-01-31,BKNG,0.008044087173720271,0.2967333348592122,15.489999771118164
2020-02-28,PEP,0.008156452392796965,0.2,39.15999984741211
2020-02-28,MCD,0.00823375886726616,0.2,39.15999984741211
2020-02-28,JNJ,0.009078111081050767,0.2,39.15999984741211
2020-02-28,PG,0.009406185876513984,0.2,39.15999984741211
2020-02-28,SPY,0.009625183957469429,0.2,39.15999984741211
2020-03-31,AMZN,0.051503177911308165,0.2,57.08000183105469
2020-03-31,KO,0.05433057314984335,0.2,57.08000183105469
2020-03-31,COST,0.0577980228988658,0.2,57.08000183105469
2020-03-31,ABBV,0.06052469857613909,0.2,57.08000183105469
2020-03-31,MRK,0.060852823914135844,0.2,57.08000183105469
2020-04-30,BRK-B,0.026118934722938913,0.2,31.229999542236328
2020-04-30,ORCL,0.026365654047214138,0.2,31.229999542236328
2020-04-30,ABBV,0.027943441430990656,0.2,31.229999542236328
2020-04-30,PFE,0.03161569245372462,0.2,31.229999542236328
2020-04-30,PG,0.032044191026575276,0.2,31.229999542236328
2020-05-29,COST,0.011518323727032431,0.2093999989827474,28.59000015258789
2020-05-29,JNJ,0.012249719069191211,0.2093999989827474,28.59000015258789
2020-05-29,WMT,0.012767969798025192,0.2093999989827474,28.59000015258789
2020-05-29,PEP,0.013483105102522642,0.2093999989827474,28.59000015258789
2020-05-29,MSFT,0.014394690987727632,0.2093999989827474,28.59000015258789
2020-06-30,WMT,0.011326149201308321,0.2,31.780000686645508
2020-06-30,COST,0.011735562025274015,0.2,31.780000686645508
2020-06-30,JNJ,0.012955841123894096,0.2,31.780000686645508
2020-06-30,PEP,0.013173948124401402,0.2,31.780000686645508
2020-06-30,PFE,0.014813434734296704,0.2,31.780000686645508
2020-07-31,ABBV,0.00995667437862111,0.2349333318074544,24.760000228881836
2020-07-31,ORCL,0.01071516185865331,0.2349333318074544,24.760000228881836
2020-07-31,PEP,0.010911336604026012,0.2349333318074544,24.760000228881836
2020-07-31,SPY,0.012018557058242197,0.2349333318074544,24.760000228881836
2020-07-31,JNJ,0.01274986659326056,0.2349333318074544,24.760000228881836
2020-08-31,PFE,0.008553540388896996,0.24693333943684898,22.959999084472656
2020-08-31,SPY,0.00954756183606258,0.24693333943684898,22.959999084472656
2020-08-31,JNJ,0.010691835405820749,0.24693333943684898,22.959999084472656
2020-08-31,PEP,0.01092148868921754,0.24693333943684898,22.959999084472656
2020-08-31,CSCO,0.011362899957293626,0.24693333943684898,22.959999084472656
2020-09-30,BRK-B,0.011701939220744828,0.22486666361490887,26.270000457763672
2020-09-30,MCD,0.011773204147088333,0.22486666361490887,26.270000457763672
2020-09-30,ABBV,0.012641392283496566,0.22486666361490887,26.270000457763672
2020-09-30,CSCO,0.012710358053903682,0.22486666361490887,26.270000457763672
2020-09-30,PM,0.012727721233603394,0.22486666361490887,26.270000457763672
2020-10-30,BRK-B,0.008144187537377601,0.2,37.59000015258789
2020-10-30,MRK,0.008622315651052004,0.2,37.59000015258789
2020-10-30,PG,0.008891026522030599,0.2,37.59000015258789
2020-10-30,ORCL,0.009662567771759046,0.2,37.59000015258789
2020-10-30,WMT,0.009993069408751554,0.2,37.59000015258789
2020-11-30,ORCL,0.011418560837062141,0.26106666564941405,20.84000015258789
2020-11-30,PEP,0.014839172688069401,0.26106666564941405,20.84000015258789
2020-11-30,PG,0.015270068432837647,0.26106666564941405,20.84000015258789
2020-11-30,JNJ,0.01642268897977539,0.26106666564941405,20.84000015258789
2020-11-30,MCD,0.016847358750544973,0.26106666564941405,20.84000015258789
2020-12-31,WMT,0.005546485262618273,0.24819999694824219,22.770000457763672
2020-12-31,SPY,0.008280134375663861,0.24819999694824219,22.770000457763672
2020-12-31,PG,0.008311036071175382,0.24819999694824219,22.770000457763672
2020-12-31,ABT,0.008532828024280726,0.24819999694824219,22.770000457763672
2020-12-31,PEP,0.00863963158427854,0.24819999694824219,22.770000457763672
2021-01-29,CSCO,0.009604311487211702,0.2,30.209999084472656
2021-01-29,ORCL,0.009753358454381456,0.2,30.209999084472656
2021-01-29,COST,0.010110395146678285,0.2,30.209999084472656
2021-01-29,PEP,0.010312944719272998,0.2,30.209999084472656
2021-01-29,SPY,0.010407136150879648,0.2,30.209999084472656
2021-02-26,PFE,0.004401074811909256,0.2074000040690104,28.889999389648438
2021-02-26,AMGN,0.007668816476299423,0.2074000040690104,28.889999389648438
2021-02-26,PG,0.008265517494853958,0.2074000040690104,28.889999389648438
2021-02-26,COST,0.008878408998413745,0.2074000040690104,28.889999389648438
2021-02-26,MRK,0.00916176826668238,0.2074000040690104,28.889999389648438
2021-03-31,JNJ,0.01306421318257911,0.26926666259765625,19.610000610351562
2021-03-31,SPY,0.013382635022151002,0.26926666259765625,19.610000610351562
2021-03-31,WMT,0.01564436695261424,0.26926666259765625,19.610000610351562
2021-03-31,MRK,0.015696830567868726,0.26926666259765625,19.610000610351562
2021-03-31,PM,0.015759272626406327,0.26926666259765625,19.610000610351562
2021-04-30,KO,0.008068920584516137,0.2825999959309896,17.610000610351562
2021-04-30,CSCO,0.010160144929358595,0.2825999959309896,17.610000610351562
2021-04-30,PG,0.010382897132122615,0.2825999959309896,17.610000610351562
2021-04-30,MRK,0.010535117494442225,0.2825999959309896,17.610000610351562
2021-04-30,CAT,0.010661784779304994,0.2825999959309896,17.610000610351562
2021-05-28,KO,0.009036021046534292,0.2884000015258789,16.739999771118164
2021-05-28,MCD,0.009160863727958901,0.2884000015258789,16.739999771118164
2021-05-28,ABT,0.009533991323622804,0.2884000015258789,16.739999771118164
2021-05-28,UNH,0.010829955892977194,0.2884000015258789,16.739999771118164
2021-05-28,SPY,0.011261133687686397,0.2884000015258789,16.739999771118164
2021-06-30,SPY,0.00787443158638781,0.29319999694824217,16.020000457763672
2021-06-30,KO,0.007923493835023354,0.29319999694824217,16.020000457763672
2021-06-30,BRK-B,0.008255063694196308,0.29319999694824217,16.020000457763672
2021-06-30,PEP,0.0084177551519097,0.29319999694824217,16.020000457763672
2021-06-30,JNJ,0.008778412887786979,0.29319999694824217,16.020000457763672
2021-07-30,WMT,0.006079921874491889,0.28199999491373695,17.700000762939453
2021-07-30,MRK,0.008168654953113164,0.28199999491373695,17.700000762939453
2021-07-30,AMGN,0.009133915363263866,0.28199999491373695,17.700000762939453
2021-07-30,ABBV,0.009653307149088918,0.28199999491373695,17.700000762939453
2021-07-30,IBM,0.009711386140095613,0.28199999491373695,17.700000762939453
2021-08-31,KO,0.0068510649029259515,0.29206666310628254,16.190000534057617
2021-08-31,MCD,0.00783293980352906,0.29206666310628254,16.190000534057617
2021-08-31,SPY,0.008032574729451226,0.29206666310628254,16.190000534057617
2021-08-31,PG,0.008723401067476244,0.29206666310628254,16.190000534057617
2021-08-31,MA,0.008993468477404187,0.29206666310628254,16.190000534057617
2021-09-30,WMT,0.0036013196410053182,0.24960000356038411,22.559999465942383
2021-09-30,JNJ,0.005622381996517234,0.24960000356038411,22.559999465942383
2021-09-30,QCOM,0.006074628504110091,0.24960000356038411,22.559999465942383
2021-09-30,ABT,0.00687916161366231,0.24960000356038411,22.559999465942383
2021-09-30,SPY,0.007178663868435997,0.24960000356038411,22.559999465942383
2021-10-29,MMM,0.011140760155018947,0.2897999954223633,16.530000686645508
2021-10-29,SPY,0.01148087042931345,0.2897999954223633,16.530000686645508
2021-10-29,PG,0.011524271781919015,0.2897999954223633,16.530000686645508
2021-10-29,BRK-B,0.011760826256217705,0.2897999954223633,16.530000686645508
2021-10-29,JNJ,0.011909698196622109,0.2897999954223633,16.530000686645508
2021-11-30,SPY,0.006934860131970444,0.24693333943684898,22.959999084472656
